Name,Price,Discount,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
Backyard Football 2002 - PC/Mac,-1.0,-1.0,4.2,50,32,10,0,0,7,Infogrames,Football Games,0,0,0,0,Macintosh, Windows,CD-ROM,Mac;pc,0,0,0,0
Commandos Strike Force - PC,9.95,0.0,3.5,15,6,1,1,1,3,Square Enix,Shooter_action_games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Experience stealth and action combat in this 1st-person shooter game
Play as 1 of 3 elite commandos--the Green Beret, Sniper, or Spy
Execute deadly attacks from behind enemy lines; 2-commando missions
Open-ended levels and multiple sub-missions within levels for more control
Online multiplayer modes for up to 16 players",5,49
American Truck Simulator Add-on - New Mexico (PC DVD),-1.0,-1.0,4.6,15,9,5,0,0,0,Excalibur Games,Transport-simulation-games,0,10,November,2017,0,0,DVD-ROM,"Pc, Windows 7",0,"Over 4 thousand miles of new in-game roads
14 major cities, including Albuquerque, Santa Fe, and Roswell
11 custom rest/truck stops for parking and refuelling
600+ completely new graphical 3D assets
Complex and realistic custom built junctions and interstate interchanges
8 new company docks and industries
Unique landmarks both natural and man-made
New Mexico achievements to unlock",8,57
Supreme Commander: Forged Alliance - PC,10.99,9.0,3.9,152,85,24,15,4,22,THQ,Action Video Games, Fighting-action-game-genre,5,November,2007,Windows XP,0,0,PC,0,"New Playable Faction - The Seraphim will offer a completely new playable faction in multiplayer games and serve as the main threat during the new single-player campaign. The Seraphim are a cunning and devious race with advanced technology and are true masters of quantum technology.
New weapons, new strategies, new conquests!
New Units - 110 new land, sea, air, base and experimental units evolve armies to address strategic weaknesses or become the ultimate expressions of factional military doctrine.
Warfare on an Epic Scale - Fully realized navies, orbital weaponry, advanced counter intelligence technologies, suicide weapons and sneak attacks give commanders unprecedented, deadly new capabilities in what is already the most strategic RTS on the market today.
New Multiplayer Maps - 12 new multiplayer maps provide new battlegrounds or players to prove their supremacy.",5,133
Zoo Tycoon: Ultimate Animal Collection - PC,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,THQ Nordic,Life-simulation-game-genre,0,0,0,0,Windows 8, Windows 7,DVD-ROM,PC,0,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
Get up close and personal with nearly 200 visually stunning animals in 4K ultra HD and HDR
New wildlife from south America and Australia
Create the zoo of your dreams with the biggest, most detailed environments ever Utilizing intuitive powerful controls Designed for zoo Tycoon fans of all ages
It's your zoo - design and manage your ideal zoo from piece-by-piece road construction to the ability to adjust the enclosures and decorate them",8,96
Red Dead Redemption: Game of the Year Edition - Xbox One and Xbox 360,-1.0,-1.0,4.7,4778,3917,525,191,47,143,Rockstar Games,Adventure_games,0,0,0,0,Microsoft_xbox_360;,0,0,"Microsoft_xbox_360;, Xbox 360",16,"The Dead Eye targeting mechanic, allowing the player to slow down time for shot accuracy
Expansive open-world gameplay set in the final years of the American Wild West.
Massive play area filled with NPCs, made up 3 unique regions composed of towns and outposts filled with varying characters
Morality system based on honor and fame generated by the players actions throughout the game.
Western themed mini-games including showdowns, gambling, hunting bounties, cattle herding and five finger fillet",5,77
My Hero One's Justice 2 Standard Edition - PC [Online Game Code],59.99,0.0,-1.0,-1,-1,-1,-1,-1,-1,BANDAI NAMCO Entertainment,Action_games,0,12,March,2020,Windows 8, Windows 7,0,PC,0,"Based on the hit anime series that features fan favorite characters like Deku, All Might, Shigaraki, and many more. Play through iconic and memorable scenes from the anime. Pull off explosive quirks with all of your favorite characters. Build your dream team with 40 playable characters.
Includes: -Game",2,48
Stronghold 2 - PC,-1.0,-1.0,3.3,102,42,6,19,6,27,2K,Strategy Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Fight daring duels through castle keeps, over walls and inside great towers
All new troop units and seige equipment and now formations allow epic warfare
Look inside buildings and watch as medieval day-to-day life unfolds
Hold lavish feasts and spectacular jousting tournaments that bestow honor upon you",4,47
Minecraft - Nintendo Switch [Digital Code],29.99,0.0,4.8,2827,2487,197,84,28,56,Microsoft,Strategy_games,0,19,July,2017,Nintendo_switch,0,0,Nintendo Switch,0,"Minecraft is a game about placing blocks and going on adventures
Explore randomly generated worlds and build amazing things from the simplest of homes to the grandest of castles
Play in creative mode with unlimited resources or mine deep into the world in survival mode, crafting weapons and armor to fend off the dangerous mobs
Play on the go in handheld or tabletop modes
Includes Super Mario Mash-Up, Natural Texture Pack, Biome Settlers Skin Pack, Battle & Beasts Skin Pack, Campfire Tales Skin Pack; Compatible with Nintendo Switch only",5,89
"Apex Legends - 6,700 Apex Coins [Online Game Code]",59.99,0.0,4.0,216,149,10,6,2,47,Electronic Arts,Action_games,0,11,February,2019,Windows 10,0,0,PC,0,"Show ‘em what you’re made of in Apex Legends, a free-to-play Battle Royale game
Explore a growing roster of powerful Legends, each with their own unique personality, strengths, and abilities.
Purchase Apex Coins to customize your character.
Use Apex Coins to purchase a Battle Pass through the in-game store.
These coins are only usable through Origin.",5,56
Atari Arcade Hits #1 (Jewel Case) - PC,-1.0,-1.0,3.7,28,13,3,5,0,5,Atari,Arcade Games,0,0,0,0,Windows 95, Windows 98,CD-ROM,Pc,0,"6 classic Atari arcade games and video interviews with original game designers
Images of noteworthy memorabilia, original press releases, and more
Each game has desktop themes (mouse pointers, screen saver, wallpaper, and more)
Post your high scores to the Web
Preview new 3-D Atari games",5,45
400 Paladins Crystals [Online Game Code],7.99,0.0,4.1,40,24,6,2,0,6,Hi-Rez Studios,Shooter_action_games,0,6,August,2017,Windows 8.1, Windows Vista,0,PC,0,"Join 15+ million players in Paladins, the free-to-play fantasy team-based shooter sensation. Wield guns and magic as a legendary Champion of the Realm, customizing your core set of abilities to play exactly how you want to play.
Not Another Sci-Fi Shooter: Paladins is set in a fantasy world of ancient technology. Here, you’ll fight your way through the Realm — a world of enchanted forests, ancient temples, medieval castles, and frozen keeps. It’s just like your favorite fantasy books… with a little twist.",2,83
Hidden Object Classic Mysteries - 5 Game Pack,-1.0,-1.0,3.0,16,3,3,2,3,3,Tri Synergy,Adventure-game-genre,0,0,0,0,0,0,0,"Pc, Mac",0,0,0,0
Hidden Object Classic Mysteries - 5 Game Pack,-1.0,-1.0,3.0,16,3,3,2,3,3,Tri Synergy,Adventure-game-genre,0,0,0,0,0,0,0,"Pc, Mac",0,0,0,0
Age Of Empires - PC,-1.0,-1.0,4.4,800,576,104,48,8,56,Ensemble Studios,World_builder_strategy_games, Adventure-game-genre,0,0,0,Windows XP, Windows Me,CD-ROM,PC,0,"Unique round shape and smooth, flexible jacket for easy installation.
Monster's Time Correct windings for more natural music reproduction.
Magnetic Flux Tube construction for greater dynamic range and improved bass response.
LPE dielectric to reduce signal loss
Optional termination connectors available",5,41
The Polar Express - PC,-1.0,-1.0,3.6,19,9,3,0,3,3,THQ,Adventure Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Exciting action-adventure game based on the film storyline
Take a magical train ride to the North Pole to meet Santa Claus
Explore 3D environments, including the North Pole and The Polar Express
Interact with memorable characters from the film
Play fun mini-games, solve puzzles, and search for lost presents",5,49
Putt-Putt Saves the Zoo - PC,-1.0,-1.0,4.2,64,43,5,5,5,5,Humongous Entertainment,Childrens Software Games;Childrens Games,0,0,0,0,Windows ME, Windows 98,CD-ROM,Pc,0,"Putt-Putt and his dog Pep visit the zoo and find that six baby animals are missing! Kids will use their thinking & puzzle-solving skills to find them
Simple point-and-click mouse navigation makes it easy to take Putt-Putt on his adventures
Help Putt-Putt track down the things he needs - toolboxes, rope, hot chocolate and more
Work with Pep to use these new items as a way to lure the baby animals home
Fun music videos and mini-games keep things lively",5,80
Carnivores: Ice Age - PC,14.99,0.0,4.4,36,25,5,1,1,1,Wizard Works,Hunting-game-genre, Shooter_action_games,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
The Sims 4 - Fitness Stuff [Online Game Code],9.99,0.0,4.7,499,399,64,24,4,4,Electronic Arts,Simulation_games,0,20,June,2017,Windows 8.1, Windows XP,0,PC,0,"Scale the Climbing Wall – Improve your Sim’s fitness skills and physique by ascending the all-new rock climbing treadmill. Complete climbing challenges, compete for the high score, and learn advanced bouldering techniques that’ll leave spectators in awe.
Get Fit in Style – Dress your Sims in athleisure apparel that’ll inspire them to reach their fitness goals. Choose an outfit from the collection of vibrant tops and bottoms, then pop in some earbuds and hit the gym, or wear the new look out on the town.
Shape Up Your Space – Invite the outdoors into your Sim’s home with nature-inspired objects and décor that convey a sense of motion. Build a spacious fitness studio to watch workout videos, or create a modern bathroom space that’s perfect for a post-exercise soak.",3,129
World of Warcraft: Battle for Azeroth - Standard [Online Game Code],49.99,0.0,4.2,527,358,57,42,21,52,Blizzard Entertainment,Role_playing_games,0,13,August,2018,Windows 8.1, Windows Vista,0,PC,0,"Enter a world divided
Recruit Allied races
Plunder Uncharted islands
Storm the warfronts
Includes level 110 character Boost
World of Warcraft:Battle for Azeroth servers will go live August 13, 2018 at 3:00PM PDT",6,33
Die Hard Nakatomi Plaza - PC,19.99,0.0,3.5,22,10,1,2,1,5,Vivendi Universal,Action Games, Adventure-game-genre,0,0,0,Windows XP,0,CD-ROM,Pc,0,0,0,0
Scrabble Complete,49.5,0.0,2.7,17,2,4,1,2,5,Cosmi,Puzzle Games,0,0,0,0,0,0,CD-ROM,Pc,0,"Play against the clock in Scrabble Blitz
Compete against up to 4 others through a LAN or Internet connection
Multiple skill levels for players from beginner to expert
New game music and graphics
Includes printable 32-page book of Scrabble Gems",5,40
The Sims 4 Plus Discover University Plus Discover University - [PC Online Game Code],49.99,0.0,3.7,46,27,3,1,0,12,Electronic Arts,Adventure_games,0,15,November,2019,Windows 10,0,0,PC,0,"The Sims 4 Base Game + Discover University Bundle!
Settle into school - Begin a new chapter for your Sim when they enroll in the historical university of Britechester or modern Foxbury Institute.",2,33
Leisure Suit Larry Collection - PC,-1.0,-1.0,5.0,5,5,0,0,0,0,Vivendi Universal,Adventure_games,0,0,0,0,Windows 95,0,CD-ROM,Pc,0,0,0,0
Wings of Prey [Download],9.99,5.0,3.8,50,24,8,8,2,7,Iceberg Interactive,Simulation_games,0,30,April,2010,0,0,0,PC,0,0,0,0
Imperial Island: Birth of an Empire [Download],6.89,0.0,4.1,11,7,1,0,0,1,ScreenSeven,Match_3_puzzle_games,0,25,April,2014,Windows Vista, Windows 8,0,PC,0,"Construct over 60 unique buildings and structures
Make matching chains of imperial treasures and seafaring tackle to clear the board!
Defeat threats of ice dragons and more!
Achieve specific objectives with each match board challenge to gain trophies, gold, and supplies to continue to develop the new empire!",4,48
Total War: Rome 2 - PC,-1.0,-1.0,3.8,316,176,34,25,9,66,SEGA,Real-time-strategy-game-genre,0,0,0,0,Windows Vista, Windows 7,CD-ROM,Pc,0,"Feel the thunderous clash of battle as the Roman war-machine takes to the field in real-time combat. Tens of thousands of men collide in bone-splintering detail that you directly control.
All-new graphics engine - see exotic ancient cities and colossal armies rendered in incredible detail, while jaw-dropping cinematic battles unfold. New unit cameras allow you to see the battle from every perspective.
Completely scalable experience, with performance optimized for your PC or laptop. Witness the awesome scale of Total War - Rome II, no matter what your spec.",3,88
Rift - PC,7.99,0.0,3.9,182,96,21,34,9,21,Trion Worlds,Online_massively_multiplayer_games,0,0,0,0,Windows 7;Windows Vista;Windows XP,0,DVD-ROM,PC,0,"Rift is full-featured including: guilds, dungeons, raids, auctions, crafting, a vibrant economy and more
Extra-planar creatures surge into the world from rifts, turning bastions of safety into frenzied battlefields
Specialize in a single class or pick and choose abilities from many to create a character uniquely suited to your playstyle
Battle others in exhilarating Player vs. Player combat, as you earn PvP ranks, titles, loot, and unique souls to further enhance your character
Each character can have up to four different roles, so you can choose different classes for every situation
Whether that be PvP, raids, high-damage or high-defense",6,99
Codename: Panzers - Phase One [Online Game Code],14.99,0.0,3.6,4,1,0,0,0,1,THQ Nordic,Real_time_strategy_games,0,16,June,2004,Windows XP, Windows Vista,0,PC,0,"World War II sets the scene for thrilling RTS
Every unit is designed with realistic fields of vision shaped by sound, experience and external conditions
Dramatic campaigns with German, Russian and western Allied troops",3,34
The Sims 4 Industrial Loft Kit - PC [Online Game Code],5.0,0.0,4.7,43,35,4,3,0,0,Electronic Arts,Sports_and_outdoors_games,0,26,August,2021,Windows 10,0,0,PC,0,"Embrace reclaimed architectural design
Inspired by converted warehouses of Brooklyn, New York
Curate the contemporary with trendy wood and steel frames.
Metallic vents, piping, and lighting fixtures evoke a sense of history that melds with modernity.",4,36
Assassin's Creed III - The Battle Hardened Pack [Download],9.99,0.0,5.0,1,1,0,0,0,0,Ubisoft,Role_playing_games,0,15,January,2013,Windows Vista, Windows 7,0,PC,0,0,0,0
Polar Games 2 - PC,-1.0,-1.0,3.8,29,15,3,2,2,5,Mumbo Jumbo,Action Games,0,0,0,0,Windows XP Home Edition, Windows Vista,CD-ROM,Pc,0,"Hit sequel to Polar Games
Two zany games in one - Polar Golfer Pineapple Cup and Polar Pool
Unlock new tables and new friends in Polar Pool
New comical characters and crazy hazards in Polar Golfer Pineapple Cup
Windows XP / Vista",5,42
Battlefield Bad Company 2 - PC,17.83,2.16,4.0,576,311,109,69,28,57,Electronic Arts,Shooter_action_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Destruction 2.0. Take down entire buildings, create firepoints in cover or blow it up entirely! In Battlefield Bad Company there will be no place to hide!
Ultimate Online Vehicle Warfare! 15 land, sea and air vehicles, each with a tactical advantage during play. Race into action with the ATV or rain death from above in the UH-60 transport helicopter with its 2 side-mounted rail guns
8 Huge Multiplayer Maps. Each with a different tactical and gameplay focus and set across a variety of environments
All-new Squad Gameplay. Team up with 3 other players and fight together to unlock special awards and achievements in 2 squad-specific game modes
8 Huge Multiplayer Maps. Each with a different tactical and gameplay focus and set across a variety of environments
Ultimate Online Vehicle Warfare! 15 land, sea and air vehicles, each with a tactical advantage during play. Race into action with the ATV or rain death from above in the UH-60 transport helicopter with its 2 side-mounted rail guns
All-new Squad Gameplay. Team up with 3 other players and fight together to unlock special awards and achievements in 2 squad-specific game modes",7,188
Return to Castle Wolfenstein - PC,49.88,0.0,4.1,241,139,45,14,19,21,ACTIVISION,Shooter_action_games,0,0,0,0,Windows ME, Windows 95,CD-ROM,PC,0,"Windows 98 / XP / 2000 / Me
CD-ROM",2,9
Enchanted Kingdom: A Dark Seed Collector's Edition [Download],14.99,0.0,3.6,4,2,0,0,0,1,ScreenSeven,Seek_and_find_games,0,29,September,2017,Windows 8.1, Windows Vista,0,PC,0,"Enjoy endless Hidden-Object fun and solve innovative mini games
Dive into the gripping story of Tar Empire
Find out how to stop the deadly disease from spreading
Discover the detailed graphic works of the creative sceneries
Exclusive Collector's Edition extras: Play your way through an extensive bonus chapter, build your own collection of special items and enjoy colorful wallpapers, soundtracks and beautiful concept art",5,64
Monster Energy Supercross 3 PC DVD,16.37,4.62,4.7,409,323,53,20,4,8,Koch Distribution,Racing, Racing-games,0,0,0,Windows 7,0,DVD-ROM,PC,0,"New co-op mode and new compound area to play in with your friends The official 2019 Monster Energy Supercross Season
100 official riders of both 450SX and 250SX from 2019 roster and 2019 official teams
15 official stadiums and tracks
dedicated servers with new multiplayer modes including the race director mode
a powered-up track Editor to create Infinite tracks and share them with the community
new physics, riders' Models and animations, including female riders models, for the most complete Supercross experience ever",6,82
Activision Call of Duty: Black Ops 1 & 2 Combo Pack (Xbox 360),59.99,0.0,4.7,3734,3136,336,112,37,112,ACTIVISION,First Person Shooter,0,0,0,0,0,0,0,"Xbox One, Xbox 360",4,Brand New in box. The product ships with all relevant accessories,1,11
Tropico 5 - (PC),9.63,0.0,4.1,147,94,17,8,7,19,Kalypso Media,Real-time-strategy-game-genre,0,17,June,2014,Windows 8, Windows 7,DVD-ROM,0,0,"Research and Renovate - Advance your nation by discovering new buildings, technologies and resources. Renovate your old buildings to more efficient modern buildings.
Advanced trade system and trade fleet - Amass a global trade fleet and use your ships to secure trade routes to neighboring islands or world superpowers, both for export and import.
Explore your island - Discover what lies beyond the fog of war. Find valuable resource deposits and explore the ruins of ancient civilizations.
All new art - All artwork has been re-designed from scratch to provide Tropico 5 with a unique visual identity. Choose from over 100 buildings from each of the individual eras.
Cooperative and competitive multiplayer
Up to 4 players can build up their own cities and economies on any given island map. Players can choose to share resources, supplies and population or declare war on each other.",6,144
The Elder Scrolls Online: Morrowind - PC,-1.0,-1.0,4.1,111,69,14,8,8,8,Bethesda,Role-playing-game-genre,0,0,0,0,Windows 8, Windows 7,DVD-ROM,PC,0,"Save Morrowind: Stop a meteor from crashing into Vivec City by helping a demi-god regain his lost powers.
Become the Warden: Harness the nature-based magic of an all-new class with a War Bear battle companion at your side.
Partner with an Assassin: Aid a legendary elite member of the Morag Tong who will guide you through deadly political intrigue.
Fight Together in PvP Battlegrounds: Take the battle to the Ashlands with new 4v4v4 player vs. player combat set in competitive arena-style environments.",4,82
Star Wars Edge of the Empire Enter the Unknown EXPANSION | Roleplaying Game | Strategy Game For Adults and Kids | Ages 10 and up |3-5 Players | Average Playtime 1 Hour | Made by Fantasy Flight Games,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,Fantasy Flight Games,Wargame,0,0,0,0,0,0,0,0,Standard Packaging,"
Make sure this fits by entering your model number.
Make sure this fits by entering your model number.
by entering your model number.
THIS IS AN EXPANSION FOR STAR WARS EDGE OF THE EMPIRE ROLEPLAYING GAME. This is not a complete game experience. A copy of Star Wars Edge of the Empire Roleplaying Game is required to play.
PREPARE FOR ADVENTURE IN THE STAR WARS GALAXY: Participate in grim and gritty adventures in places where morality is gray and nothing is certain. Ply your trade as a smuggler in the Outer Rim, collect bounties on the scum that live in the shadows of Coruscant, or try to establish a new colony on a planet beneath the Empire’s notice.
ENTER THE UNKNOWN: This supplement for the Star Wars Edge of the Empire Roleplaying Game features new content for the Explorer career. Explorers will find all-new specializations, talents, and signature abilities, while all players will benefit from new character, vehicle, and equipment options.
A SOURCEBOOK FOR EXPLORERS: Enter the Unknown also provides tools for making stronger and more diversified characters. Meanwhile, GMs can find advice on incorporating the themes of exploration, trade, and hunting into their campaigns. It’s time to Enter the Unknown!
NUMBER OF PLAYERS AND AVERAGE PLAYTIME: Star Wars Edge of the Empire is an exciting roleplaying game for adults and kids designed for 3 to 5 players and is suitable for ages 10 and older. The average playtime is approximately one hour.",9,243
Real War: Rogue States - PC,-1.0,-1.0,4.0,22,11,1,6,0,1,Simon & Schuster,Strategy Games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,"Based on official traning simulations designed by the Joint Chiefs Of Staff, you'll enter combat zones around the world
There are 14 exciting single-player missions that use modern military units and weaponry
More advanced AI makes it possible to lead your troops more effectively -- and you HAVE to, because the computer will be doing it too
Gorgeous graphics will give you the feel for strategic combat
New skirmish maps and online multiplayer features make for a more advanced and exciting game experience",5,83
Battleborn [Online Game Code],29.99,0.0,3.8,18,9,2,2,1,1,2K,Shooter_action_games,0,29,April,2016,Windows 8, Windows 7,0,PC,0,"Story Mode: Battleborn’s Story Mode is a narrative experience that can be played entirely singleplayer and is even better when it’s played cooperatively with friends.
Multiplayer: Battleborn’s team-based competitive multiplayer action can be experienced by up to 10 players online in 5v5 matches, and includes three distinct multiplayer modes.
Persistent Progression System: All experience points, whether earned through playing Battleborn’s Story Mode or Competitive Multiplayer modes, contribute to leveling up individual Character Rank, as well as player profile Command Rank.
Battleborn Heroes: Battleborn has a deep roster of 25 playable heroes and no two are the same. Every hero has their own personality and comes equipped with their own unique weapons and powers.
Helix System: Battleborn’s accelerated character growth system allows players to level-up a character from 1 to 10 and fully experience each hero’s unique weapons and powers in a single story mission or multiplayer match.",5,147
Wheel of Fortune (Jewel Case) - PC,-1.0,-1.0,3.9,31,18,2,4,0,5,Atari,Strategy Games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Dracula Origin - PC,9.08,0.0,3.2,47,7,15,7,9,6,DreamCatcher Games,Action Games, Adventure-game-genre,0,0,0,Windows Vista,0,CD-ROM,Pc,0,"A bone-chilling journey straddling the dividing line between myth and reality
Set during the interwar years, an omen of the demons waiting to be unleashed
Point and click gameplay
Travel to London, Egypt, Austria, and, of course, to Transylvania
A combination of 2D environments and animated 3D characters",5,48
Dracula Origin - PC,9.08,0.0,3.2,47,7,15,7,9,6,DreamCatcher Games,Action Games, Adventure-game-genre,0,0,0,Windows Vista,0,CD-ROM,Pc,0,"A bone-chilling journey straddling the dividing line between myth and reality
Set during the interwar years, an omen of the demons waiting to be unleashed
Point and click gameplay
Travel to London, Egypt, Austria, and, of course, to Transylvania
A combination of 2D environments and animated 3D characters",5,48
Mystery Masters: Hope Lake Deluxe Edition [Download],9.99,0.0,4.1,6,3,0,0,0,0,Viva Media,Seek_and_find_games,0,10,June,2014,Windows Vista, Windows XP,0,PC,0,"48 beautiful locations depicting the abandoned boarding school and its surroundings in spectacular detail.
18 hidden object scenes and 26 unique mini-games.
An interactive map to help you better investigate the area and more quickly move around the boarding school.
A flashlight
an essential item for every detective. You are helpless without it
so you'll always have it with you as you investigate the case.",6,65
Ace of Spades: Battle Builder [Online Game Code],14.99,0.0,3.6,6,1,3,0,0,1,Jagex Limited,Action_games,0,12,December,2012,Windows XP, Windows Vista,0,PC,0,"CONSTRUCTION, COMBAT AND CREATIVITY - Complete strategic and creative freedom is at your disposal to annihilate the enemy however you like.
MULTIPLAYER MAP CREATION - Ace of Spades: Battle Builder includes a map creator mode, which allows you to collaborate with up to 23 friends and make your very own Ace of Spades battleground! Custom tools and over 400 prefabricated structures will help you build the ultimate multiplayer maps, which you can upload and share via Steam Workshop.
CUSTOM GAME MODES - Play the way YOU want to play! Host your own match or create your own mode using the wide selection of settings available to you. From fine tuning your favourite mode & classes, to turning TDM into a Spade-only grudge match with predefined teams, as a lobby host you can: - Set your lobby to invite only, friends, or open, and also have full control over who joins with the host 'kick' function- Sort players into specific teams - great for clan matches, or for playing on the same team as your friends- Choose the map you want to play, official or player made- Set the size of the match, and it's duration- Set up vanilla game modes or tweak them to suit by using an extensive set of customisable game rules.",3,214
Dying Light - PC,-1.0,-1.0,3.9,138,64,26,26,8,12,WB Games,Shooter-action-game-genre, Adventure-game-genre,0,0,0,Windows Vista, Windows XP,CD-ROM,Pc,0,"At night, the world undergoes a deadly transformation: the hunter becomes the hunted as the infected grow more aggressive and numerous, and something far more sinister awakens to stalk its prey
Free Running Movement – Whether tracking prey or escaping predators, Dying Light lets players swiftly navigate the world by seamlessly leaping between buildings, grappling up walls and pouncing on unsuspecting enemies
Dying Light is set in a vast open world, delivering expansive and varied environments, a wide variety of enemy classes and a hopeless tale of survival where resources are scarce and the infected are not the only threat
Get up-close using a variety of light and heavy weapons including knives, bats, axes, sledgehammers and more exotic weaponry or utilize guns and other firepower to take down enemies from a distance
Why use a wrench when you can use a wrench wrapped in electrified barb wire Dying Light's sizeable crafting system enables players to create a slew of new, more potent weapons and equipment, as well as specialized ammunition",5,170
Plants vs Zombies: Garden Warfare 2 (PC DVD),31.53,2.07,3.7,56,33,2,3,6,10,Electronic Arts,Action-games,0,25,February,2016,0,0,DVD-ROM,"Playstation 3, Pc, Windows 7",0,"Plants Attack — Bring the fight to the zombies for the first time in franchise history. Go on the offensive as the plants in all-new 24-player Herbal Assault mode, or defend Zomburbia in 4-player zombie co-op in Graveyard Ops.
Characters From All Ages — Bring even more strategic depth to this all-out botanical battle with 14 total character classes, and over 100 playable plants and zombies from the past, present, and future.
Play Your Way — With over 7 lawn-inspiring game modes, play in crazy 24-player online battles in Herbal Assault or Gardens & Graveyards, choose the plant or zombie side in 4-player co-op, or go solo playing against AI opponents or locally in split-screen co-op across any mode in the game (no Xbox Live Gold or PS Plus required).
A Living PvZ World — The struggle for Suburbia has come into full bloom, with 12 maps bursting with personality and humor, Zombossified cityscapes, and crowded airspaces, all layered with hidden secrets waiting to be discovered.",4,166
Battlefield 1942: The Complete Collection - PC,89.99,0.0,3.9,236,143,21,16,16,40,Electronic Arts,Shooter_action_games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Immerse yourself in intense WWII flight action as you make your way through the ranks of an elite fighter squadron.
Go deep behind enemy lines as you battle for victory in the European and Asian theaters of war.
Take command of Allied troops during the hellish battles of WWII as you struggle to wrest victory from the hands of the Fascists.
Wage war online from dark jungles to villages on the Ho Chi Minh Trail.
Master the weapons of warfare including pongee sticks and booby traps.",5,86
Aliens Versus Predator 2 - PC,-1.0,-1.0,4.3,156,109,6,23,6,10,Sierra,Action-game-genre,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Pro Pinball - Timeshock [Download],9.99,0.0,3.7,7,3,1,0,1,1,Strategy First,Action_games,0,30,September,1997,0,0,0,PC,0,"A multi-layered adventure through four differenttime zones and ingenious animated toys
Music by Bruce Foxton and Jake Burns ofStiff Little Fingers",2,21
Metro Redux  [Online Game Code],49.98,0.0,4.0,22,10,5,3,0,2,Deep Silver,Shooter_action_games,0,26,August,2014,Windows Vista, Windows 8,0,PC,0,"Metro 2033 Redux
Metro: Last Light Redux",2,7
The Lord of the Rings: The Battle for Middle-Earth,-1.0,-1.0,4.0,265,164,37,7,7,45,Electronic Arts,Strategy Games,0,6,December,2004,Windows ME, Windows XP,0,Pc,0,"Real-time strategy game based on the Lord of the Rings film trilogy
Fight on either the side of good or evil by commanding 1 of 4 groups
Control massive armies across the vast world of Middle-earth
Create new heroes and customize the abilities and powers
Single player and online massively multiplayer modes",5,52
Need for Speed: Hot Pursuit 2 - PC,-1.0,-1.0,3.8,82,47,7,9,4,13,Electronic Arts,Action Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Over 20 of the most coveted licensed exotics
Be victorious in over 60 different racing events to become the ""Champion Road Racer""
Dynamic lighting and real world reflections bring the cars and tracks to life
Realistic, detailed environments bring to life elements from the real world - rain, brush fires, sunbeams and dust storms
WINDOWS NT AND WINDOWS 95 NOT SUPPORTED FOR THIS RELEASE",5,64
Ni no Kuni Remastered [PC Online Game Code],49.99,0.0,5.0,2,2,0,0,0,0,BANDAI NAMCO Entertainment,Role_playing_games,0,20,September,2019,Windows 8.1, Windows 8,0,PC,0,"REMASTERED VISUALS - Improved graphics and performance.
ALL-STAR PRODUCTION - LEVEL-5's mastery of the RPG genre is combined with Studio Ghibli's world-class animation and music composed by the renowned Joe Hisaishi
CAPTIVATING STORY - A charming yet tragic tale unfolds through the use of animation storyboarded and created by Studio Ghibli with English and Japanese voice-overs
ROLE-PLAYING MASTERY - A rich mixture of familiar RPG elements, expertly crafted and designed, and featuring dozens of locations to explore, hundreds of creatures to battle, and a wealth of quests and secrets to uncover
DYNAMIC COMBAT - Switch freely between characters and familiars in an exciting battle system that combines real-time and turn-based tactical elements",5,112
The Sims 4 - Romantic Garden Stuff [Online Game Code],9.99,0.0,4.7,513,420,51,25,5,10,Electronic Arts,Simulation_games,0,9,February,2016,OS X 10.9 Maverick, OS X 10.8 Mountain Lion,0,PC,0,0,0,0
Madden NFL 20: MUT 2200 Madden Points Pack - [PC Online Game Code],19.99,0.0,3.9,9,6,0,0,0,2,Electronic Arts,Sports_and_outdoors_games,0,15,July,2019,Windows 10,0,0,PC,0,"Madden Ultimate Team (MUT) is the complete NFL team-building mode using your favorite NFL players from the past and present.
Use MUT Points to open packs and build your Ultimate Team even faster.
Play games, collect rewards, and upgrade your team with daily, fun and engaging content updates including legendary NFL players exclusively found in MUT.
Continuously craft your squad to elite status on the road to building your Ultimate Team dynasty.",4,72
