Name,Price,Discount,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
Blair Witch Episode 1: Rustin Parr 1941 - PC,-1.0,-1.0,3.9,30,16,3,3,0,5,Gathering of Developers,Adventure_games,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
Magicka: Wizards of the Square Tablet [Online Game Code],4.99,0.0,3.0,2,0,1,0,0,0,Paradox Interactive,Adventure_games,0,31,October,2013,Windows XP, Windows Vista,0,PC,0,"Cross Platform Gameplay (iOS and Android versions sold separately)
Combine elements to create thousands of spell combinations
All-new campaign for single or multiplayer
4-player mayhem with many ""accidental"" team-kills
New items and powers unique to Magicka - Wizards of the Square Tablet",5,42
3-D Ultra Pinball: Thrillride - PC/Mac,-1.0,-1.0,2.9,22,5,3,3,3,6,Sierra,Arcade Games,0,0,0,0,0,0,CD-ROM,Mac;pc,0,0,0,0
Titan Quest Anniversary Edition [Online Game Code],4.99,15.0,3.3,40,10,11,8,1,8,THQ Nordic,Role_playing_games,0,31,August,2016,Windows 8.1, Windows Vista,0,PC,0,"This Anniversary Edition combines both Titan Quest and Titan Quest Immortal Throne in one game
Improved performance and general stabilit
Restored and improved multiplayer functionality",3,25
Silent Hunter 5: Battle of the Atlantic - PC,99.99,0.0,4.2,175,112,28,10,5,17,Ubisoft,Adventure_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Make history by achieving objectives in a dynamic campaign and play through historical based scenarios. Every action of the player will have an impact on the following missions and the overall scenario development.
Silent Hunter returns to the Atlantic to give the player the chance to control accurately recreated German submarines, and satisfies the wish of the large simulation community!
Interact with the submarine crew and command the officers onboard, watch them perform their daily jobs and experience the tension & fear inside the U-boat. For the first time, walk through highly detailed submarines in FPS fashion.
New level accessibility will cater to more casual simulation fans. New users will be able to play Silent Hunter: Battle of the Atlantic in “easy mode” and prowl the waters free of confusion or complication.
Cinematic experience with improved environment graphics and highly detailed submarine models increases the level of realism & immersion in the game.",5,153
Encore Silent Hunter 2 Compatible With Windows 95/98/Me/Xp,-1.0,-1.0,5.0,1,1,0,0,0,0,Encore,Adventure-game-genre,0,0,0,0,Windows XP Home Edition, Windows ME,CD-ROM,Pc,0,6,1,1
School Tycoon - PC,-1.0,-1.0,4.1,61,37,7,4,3,7,Global Star,Strategy Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Decide the ideal layout for your campus, then add any of over 50 buildings - libraries, dorms, labs, cafeterias and more
Install revenue generators to make a heftier profit at your school - add snack machines, soda machines, gymnasiums and food service that keeps kids coming back for more
Manage your school effectively as you face 24 challenging scenarios
Go nuts & build the campus of your dreams in sandbox mode",4,71
Rugrats Munchin Land - PC,-1.0,-1.0,4.1,4,3,0,0,0,0,THQ,Childrens Early Learning Software,0,0,0,0,Windows ME, Windows 95,CD-ROM,Pc,0,0,0,0
800 SMITE Gems - PC ONLY [Download],14.99,0.0,4.3,681,497,40,61,13,74,Hi-Rez Studios,Action_games,0,11,July,2013,Windows 7,0,0,PC,0,800 SMITE Gems,1,3
Assassin's Creed: Director's Cut Edition - PC,13.43,0.0,4.4,252,168,45,20,5,12,Ubisoft,Fighting-action-game-genre,0,0,0,0,Windows Vista, Windows XP,CD-ROM,Pc,0,"Experience exclusive PC content
Be an Assassin! Plan your attacks, strike without mercy, and fight your way to escape.
Realistic and responsive environments - Every action has its consequences. Crowds react to your moves, and will either help or hinder you on your quests.
Dedicated historical accuracy, from the models of the in-game cities to the weaponry to the portrayal of actual political figures who died or disappeared in the year 1191.
Experience heavy action-blended with fluid and precise animations. Use a wide range of medieval weapons, and face your enemies in realistic swordfight duels.",5,95
City of Villains Collector's Edition - PC,69.99,0.0,3.7,40,18,5,5,5,5,NCSOFT,Role_playing_games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"City of Villains Video Game DVD Edition for PC General Features: ESRB rated T for Teen
Create an infamous villain, advancing from low level thug to legendary arch-criminal
Take on a variety of devious deeds, from thefts and infiltrations
Meet heroes head-on in contested player-versus-player zones; Bloody Bay, Siren s Call and Warburg
Includes 6 collectible figures, player card, Demo Deck and City of Villains Art Collection",5,67
Supreme Commander 2 - PC,14.95,0.0,4.0,297,175,35,38,14,32,Square Enix,Military_and_historical_strategy_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Take on the role of three enigmatic commanders; former friends from each of the unique factions -- The United Earth Federation (UEF), The Illuminate and the Cybran Nation -- who get dragged into a conflict of galactic consequences
Explore a rich, character-driven single-player game which spans over 18 missions and delivers a new level of emotional connection to the RTS genre, or take the battle online for an exhilarating multi-player experience
Fight action-packed battles on a massive scale, waging war with enormous land, air and naval units in visually spectacular environments, brought to life by all-new rendering technology and a true evolution of RTS controls on both platforms
Upgrade and customize armies with new weapons and technology and deploy them instantly on the battlefield, turning a base-level tank into a high-powered, multi-barreled, anti-aircraft-sporting multipurpose battle unit
Deploy experimental war machines that can change the balance of power at any given moment; experience a streamlined economy and redesigned UI putting the focus squarely on combat, battlefield tactics and high-level strategic decision making",5,171
Battlefield Vietnam Redux - PC,-1.0,-1.0,3.1,26,9,2,4,4,6,Electronic Arts,Shooter_action_games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"Team-based first person shooter set in the Vietnam war
Command powerful Vietnam-era vehicle -- F-4 Phantoms, transport helicopters, and more
Master the weapons of jungle warfare including pongee sticks and booby traps
Wage war online from dark jungles to villages on the Ho Chi Minh Trail
For 1 or more players over LAN or Internet",5,55
Nancy Drew 75th Anniversary - PC,-1.0,-1.0,3.5,35,17,2,2,3,8,DreamCatcher Games,Strategy Games,0,0,0,0,Windows ME, Windows XP,DVD-ROM,Pc,0,"Adventure game series based on the Nancy Drew detective books
Includes 5 best-selling titles
Collect clues, interview suspects, and crack each case
Games feature 360-degree 3-D graphics, in-game hints, and hours of gameplay
For 1 player",5,36
Darksiders III - PC,73.05,0.0,4.4,15,9,1,3,0,0,THQ Nordic,Role-playing-game-genre,0,0,0,0,Windows 8, Windows 7,DVD-ROM,PC,0,"Play as FURY - a mage who must rely on her whip and magic to restore the balance between good and evil on Earth!
Harness FURY's magic to unleash her various forms - each granting her access to new weapons, moves and traversal abilities
Explore an open-ended, living, free-form game world in which FURY moves back and forth between environments to uncover secrets while advancing the story
Defeat the Seven Deadly Sins and their servants who range from mystical creatures to degenerated beings
Darksiders signature art style - expansive post-apocalyptic environments that take the player from the heights of heaven to the depths of hell, dilapidated by war and decay and overrun by nature",5,114
Dead Island - PC,39.9,0.0,3.7,91,47,9,9,10,16,Deep Silver,Horror_action_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"first-person melee combat
4-player coop
Weapon customization
Set on an open world tropical island
RPG elements for character development",5,19
Brothers in Arms: Road to Hill 30 - PC,-1.0,-1.0,4.2,102,58,18,16,4,4,Ubisoft,Strategy Games,0,0,0,0,Windows XP, Windows 98,DVD-ROM,Pc,0,"Intuitive squad controls that mimic realistic military tactics
Features a cast of over 20 real soldiers, each with their unique personality, appearance, and style
New AI system has allies & enemies use standard operating procedures of fire and maneuver to flank and kill their foes
Historically accurate, detailed battlefields, events, and equipment recreated from Army Signal Corps photos, Aerial Reconnaissance Imagery, and eyewitness accounts
Command 3-man teams in innovative battles of wits and skill",5,74
Medal of Honor: Allied Assault - PC,-1.0,-1.0,4.0,353,208,52,21,35,35,Electronic Arts,Shooter Action Games,0,23,January,2002,Windows ME, Windows 95,0,Pc,0,"Battle in over 20 missions as you accomplish yor mission objectives and turn back the Nazi tide
Over 21 different historically-accurate weapons -- from mounted machine guns to flame-throwers to stick grenades
Fully interactive environments allow you to use terrain as an advantage and destroy whatever is in your way
Special disguise mode lets you wear enemy uniforms and sneak around
Realistic battle action in the days of World War II!",5,71
Mystery Case Files 9: Shadow Lake - Windows,-1.0,-1.0,3.5,11,4,1,1,1,1,ACTIVISION,Puzzle Games,0,0,0,0,Windows XP Home Edition, Windows Vista,DVD-ROM,PC,0,"Explore the abandoned prison and uncover secrets
Find out what artifact was found under the prison in 1973 and how it's connected with present horrifying events
Multi-room hidden-object hunting",3,29
Cabela's African Adventures [Online Game Code],29.99,0.0,2.5,4,1,0,0,0,2,ACTIVISION,Action_games,0,16,October,2013,Windows XP, Windows Vista,0,PC,0,"Vast hunting areas 5X the size of any other Cabela's console game.
Highly memorable ""Big 5""; challenging and fun boss animal fights.
All-new, exciting storyline to explore.
Take on large herds of stampeding buffalo, packs of predators, and dream prey across 5 different biomes.
Enter and leave your vehicle anytime, anywhere.",5,51
Adventure Mysteries Triple Pack (PC CD),-1.0,-1.0,3.8,31,14,6,3,0,6,Avanquest Software,Puzzle-games,0,0,0,0,Windows XP/Vista/7,0,CD-ROM,"Playstation 3, Pc, PC",0,"Use your detective skills to uncover over 1000 hidden objects
Casino mini-games include cards, slots and bingo
Features 16 challenging road trips and unlockable bonus rounds
Over 100 levels of original gameplay with breathtaking sights
Uncover 100’s of hidden objects to help solve the case
Solve a series of challenging puzzles to indentify the thief's next target",6,57
Tom Clancy's Splinter Cell - PC,-1.0,-1.0,4.1,89,52,10,17,0,7,Ubisoft,Action Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,Pc,0,"ESRB Rating: Mature
Genre: Shooter
Mission: You are an army of one in this game that puts you deep in the middle of enemy territory
Platform: Windows 98/Me/2000/XP",4,28
Dragon Ball Xenoverse 2 Deluxe Edition [Online Game Code],79.98,0.0,4.2,12,7,1,0,0,1,QLOC / DIMPS,Action_games,0,21,November,2016,Windows 8.1, Windows 8,0,PC,0,"Relive the Dragon Ball story by time traveling and protecting historic moments in the Dragon Ball universe
Brand new hub city more than 7X the size of the original game with 300 players online at the same time
Next-gen visuals bring the Dragon Ball anime experience to life
New characters and boss fights
More in depth character creation system and battle adjustments",5,62
Comanche 4 [Online Game Code],9.99,0.0,4.0,22,12,3,2,0,3,THQ Nordic,Simulation_games,0,15,November,2001,Windows Vista, Windows XP,0,PC,0,"Blast away at tanks, jets, aircraft carriers, helicopters, missile-launching troops and more.
Shoot Hellfire and Stinger missiles, rockets and a 20mm cannon.
Quickly master flying and fighting using the keyboard & mouse, or for the sim fan, joystick, throttle & pedal controls.",3,42
Dragon Ball Xenoverse 2 Deluxe Edition [Online Game Code],79.98,0.0,4.2,12,7,1,0,0,1,QLOC / DIMPS,Action_games,0,21,November,2016,Windows 8.1, Windows 8,0,PC,0,"Relive the Dragon Ball story by time traveling and protecting historic moments in the Dragon Ball universe
Brand new hub city more than 7X the size of the original game with 300 players online at the same time
Next-gen visuals bring the Dragon Ball anime experience to life
New characters and boss fights
More in depth character creation system and battle adjustments",5,62
Comanche 4 [Online Game Code],9.99,0.0,4.0,22,12,3,2,0,3,THQ Nordic,Simulation_games,0,15,November,2001,Windows Vista, Windows XP,0,PC,0,"Blast away at tanks, jets, aircraft carriers, helicopters, missile-launching troops and more.
Shoot Hellfire and Stinger missiles, rockets and a 20mm cannon.
Quickly master flying and fighting using the keyboard & mouse, or for the sim fan, joystick, throttle & pedal controls.",3,42
Reel Deal Slots American Adventure,-1.0,-1.0,3.8,75,27,17,21,4,4,Phantom EFX,Casino_games,0,0,0,0,Windows XP Home Edition, Windows XP Professional Edition,DVD-ROM,Windows,0,Reel Deal Slots American Adventure,1,5
Prince of Persia: The Forgotten Sands - PC,-1.0,-1.0,4.0,44,25,3,6,3,4,Ubisoft,Adventure_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"From huge-scale multi-enemy combat to dizzying feats of acrobatic prowess in gigantic environments enhanced by the Prince’s ability to control nature and time, The Forgotten Sands will push the Prince’s prodigious abilities to a not-yet-seen level.
With all-out war at the gates of the kingdom, the Prince’s abilities will be challenged like never before through the course of epic wow moments, be it by scaling a castle tower collapsing under bombardment or combating foes hundreds of feet tall.
Wielding powers of nature and time, the Prince will have unparalleled mastery over his environment and his enemies. The Prince will discover that harnessing the forces of nature itself will prove to be a devastating companion to his ability to rewind time.
Powered by the Anvil Engine used for Assassin’s Creed 2, The Forgotten Sands promises to bring a Prince of Persia experience like never before seen.  Battle hordes of enemies at once, explore life-like settings, and experience a more powerful Prince.
Set between Prince of Persia – The Sands of Time and Warrior Within, The Forgotten Sands provides fans with a new chapter in the saga of the Prince, and an opportunity to deepen their understanding of the events from this series.",5,201
Grand Ages: Rome,9.99,0.0,3.9,45,24,5,5,3,5,Viva Media,Role Playing Games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Grand Ages: Rome lets you gain power and influence over one of the greatest civilizations in history
Advanced Battle System with detailed RTS combat with 18 military units
Intense online multiplayer modes for competitive and cooperative play
Non-linear storyline features over 40 missions
Use flow resources to create an intricate economic system
Grand Ages: Rome lets you gain power and influence over one of the greatest civilizations in history
Advanced Battle System with detailed RTS combat with 18 military units",7,80
Howlville [Download],6.99,0.0,4.2,13,5,5,2,0,0,Alawar Entertainment,Seek_and_find_games,0,20,January,2014,Windows XP, Windows Vista,0,PC,0,"Unique small games
Interesting HOGs
Good graphics
44 Quests
25 HOGs",5,11
Super Collapse 2 - PC (Jewel case),-1.0,-1.0,4.2,11,8,0,0,2,0,Mumbo Jumbo,Action Video Games, Puzzle-game-genre,0,0,0,Windows NT, Windows ME,CD-ROM,Pc,0,"For Windows 98,ME,NT,2000,XP/ Macintosh 10.1 OR HIGHER
Has ESRB rating of E for Everyone",2,14
Hot Rod: Garage to Glory - PC,-1.0,-1.0,4.0,6,3,0,1,0,0,Valuesoft,Car and Truck Racing and Flying Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"A ""Multiplayer"" option allows up to six players to race two at a time using a LAN, or on Internet via GameSpy.
Customize 40 hot rods with a choice of decals, paint, and tuning parts
Test your driving prowess on 10 drag strips
Earn cash from each race or grudge match to purchase new engines, body parts, and more",4,59
Override: Mech City Brawl - Super Charged Mega Edition - PC,10.0,29.99,-1.0,-1,-1,-1,-1,-1,-1,Maximum Games,Fighting-action-game-genre,0,0,0,0,Windows 8,0,"DVD-ROM, CD-ROM",PC,0,"More metis more mayhem - Super charged Mega Edition includes Season Pass with 4 extra metis, 16 new Skins post-launch, & Instant access to 12 legendary Skins normally unlocked in the standard Edition
Supercharged metis - pilot 12 outrageous metis of epic, skyscraper-sized proportions, each with diverse fighting styles and unique skills
Real-world locations - destroy 3D arenas modeled after actual cities and countries, including Tokyo, Egypt, San Francisco, and Mexico
Multiple game modes - challenge other players in local and online versus & co-op modes and experience override's story in a single-player campaign
Party co-op - Gather 2 to 4 friends to engage in party co-op where each player is responsible for One part of a towering much",5,119
Midway Arcade Treasures: Deluxe Edition - PC,-1.0,-1.0,3.5,19,6,3,3,2,2,Midway,Action Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Midway Arcade Treasures Deluxe Edition is a must have collection for fans of retro gaming and those who remember those halcyon days of the local arcade.
Brings together Midway Arcade Treasures 2 and 3 to deliver one amazing package of absolute arcade gaming gems. ALL the games contained in this collection are 100% coin-op authentic.
APB, Hard Drivin', Off Road Thunder, Race Drivin', San Francisco Rush the Rock: Alcatraz Edition, S.T.U.N. Runner, Arch Rivals, Badlands, Championship Sprint, Cyberball 2072.
Hydro Thunder, Kozmik Krooz'r, Mortal Kombat, Mortal Kombat II, Mortal Kombat 3, NARC, Primal Rage, Timber, Total Carnage, San Francisco Rush 2049.
Spy Hunter II, Wacko, Wizard of Wor, Xybots,Pit Fighter, Rampage World Tour, Super Off Roadwith bonus Track-Pak!, Xenophobe, Gauntlet II.",5,121
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien [Online Game Code],14.99,0.0,4.3,6,1,4,0,0,0,Gaijin Games,Action_games,0,3,June,2013,0,0,0,PC,0,0,0,0
Deus Ex: The Fall [Online Game Code],9.99,0.0,3.5,18,5,4,1,3,1,Square Enix,Action_games,0,18,March,2014,Windows Vista, Windows XP,0,PC,0,"Play the way you want- high-impact action or stealth
Original, immersive storyline
Numerous side quests
Fully explorable environments
Social and hacking skills",5,22
Blood Omen 2: Legacy of Kain [Online Game Code],6.99,0.0,2.9,8,2,0,0,2,2,Square Enix,Adventure_games,0,29,March,2002,Windows XP, Windows Vista,0,PC,0,"Execute fierce attacks and brutal combos with battle-axes, swords and other heavy metal weaponry.
When weapon edges dull on bone and steel, turn to your Dark Gifts such as berserk and stealth to exact your lethal will
In pursuit of power or just for the thrill of the kill, Kain’s lust for blood is inspiring.
Lead Kain through highly detailed environments of gothic nightmare; host to thieves, knights and demons of all sorts.",4,73
Tomb Raider 2 - PC,19.99,0.0,3.6,21,8,3,2,3,2,Eidos Interactive,Action Games,0,0,0,0,Windows NT, Windows 95,CD-ROM,Pc,0,0,0,0
Half Life 1 (Jewel Case) - PC,-1.0,-1.0,4.0,9,3,3,0,0,1,Electra-Craft,Shooter Action Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,0,0,0
Bratz Super Babyz - PC,29.95,0.0,5.0,2,2,0,0,0,0,ValuSoft,Action_games, Adventure_games,0,0,0,Windows XP Home Edition, Windows XP Professional Edition,CD-ROM,Pc,0,"Help the Bratz Babyz, who have gotten superpowers from an alien object, protect the city from disaster and crime.
Together with the Cloe, Yasmin and Jade, you must stop the aliens as they try to get back their super powers.
Complete 12 arcade-style games, design challenges and puzzles.
Watch a BONUS clip from the Bratz Babyz Super Babyz DVD at the end of each successfully completed game",4,67
Legacy of Kain: Soul Reaver 2 [Online Game Code],6.99,0.0,3.3,9,3,1,0,2,1,Square Enix,Action_games,0,5,December,2012,Windows XP, Windows Vista,0,PC,0,"Acquire new and improved Soul Reaver weapon enhancements, physical abilities, and relics to interact with the environment and unlock the dark secrets of Nosgoth
Devour the souls of new enemies including vampire hunters, Sarafan warrior-priests, spectral spirits, and extra-dimensional demons",2,40
FIFA Soccer 07 - PC,-1.0,-1.0,3.8,32,16,3,3,3,3,Electronic Arts,Soccer Games,0,0,0,0,Windows XP,0,CD-ROM,Pc,0,"Watch the crowds react to your performance - Goals and possession result in rousing chanting as momentum builds for your team but dips to a frustrated murmur if you're struggling
Represent your club online against your rivals throughout the season in the F.A. Premier League, Bundesliga, French League or Mexican 1st Division
Players jostle and collide realistically while trying to win balls; New ball physics accurately recreate bouncing, skidding and topspin
Features 27 leagues from 20 nations. Over 510 teams are accurately represented with correct kits and badges
Enhanced Manager Mode - Real money, youth player development, press and fan reaction. Immerse yourself completely in the world of a football manager",5,111
Madden NFL 20: MUT 1050 Madden Points Pack - [PC Online Game Code],9.99,0.0,3.3,7,2,0,1,1,1,Electronic Arts,Sports_and_outdoors_games,0,15,July,2019,Windows 10,0,0,PC,0,"Madden Ultimate Team (MUT) is the complete NFL team-building mode using your favorite NFL players from the past and present.
Use MUT Points to open packs and build your Ultimate Team even faster.
Play games, collect rewards, and upgrade your team with daily, fun and engaging content updates including legendary NFL players exclusively found in MUT.
Continuously craft your squad to elite status on the road to building your Ultimate Team dynasty.",4,72
Railroad Tycoon 3 - PC,39.99,0.0,3.8,127,58,29,12,12,12,Global Star,Strategy Games,0,0,0,0,Windows ME, Windows XP,CD-ROM,PC,0,"Create a booming railroad industry, exploit the stock market
25 challenging scenarios with improved, streamlined UI
3D graphics
Modify landscapes with World Editor
For 1 player",5,26
Defense Grid Containment Bundle [Online Game Code],19.99,0.0,2.8,13,2,2,0,5,2,"Hidden Path Entertainment, Inc.",Strategy_games,0,23,January,2013,0,0,0,PC,0,"The Defense Grid Containment Bundle includes the original Defense Grid: The Awakening, plus all additional content including Borderlands, Resurgence, You Monster! and the all new Containment.
The Containment Bundle comes with 48 maps with three story campaigns, hundreds of challenge missions, 87 achievements and over 24 hours of gameplay
Beautiful environments, spectacular effects, and a dynamic, engaging soundtrack bring the world to life.
The controls are intuitive and the gameplay is deep — the special attacks and properties of each tower work together to provide many ways to succeed.",4,89
Battlestations Pacific - PC,-1.0,-1.0,4.3,76,45,18,5,3,3,WB Games,Fighting_action_games,0,0,0,0,Windows Vista, Windows XP,CD-ROM,PC,0,"Improved gameplay features and incredibly realistic graphics for amazing authenticity
Over 100 authentic American and Japanese war machines, including fighters, battleships, submarines, and more
28 full-scale battles in single player mode; 96 online multiplayer battles with Games for Windows Live
Kamikaze attacks, cockpit view, skirmish mode, island capture, and more
Experience the historical battles of Iwo Jima, Okinawa, Port Moresby, Midway, and more",5,63
Shift 2 - Unleashed - PC (Limited),-1.0,-1.0,4.0,167,98,25,11,15,16,Electronic Arts,Car_and_truck_racing_and_flying_games,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"Next Level of Immersion-Experience visceral first-person racing like never before. The all-new helmet cam recreates realistic driver head movements that deliver an unparalleled sensation of speed: lean and tilt into the apex of corners
True Realistic Racing-From authentic car and crash physics to terrifying night racing to the battle-scarred look and feel of both cars and tracks, Featuring the FIA GT1 World Championship and GT3 European Championship plus real-world drivers
Amazing Career Depth and Variety-Earn unlocks and participate in multiple racing disciplines on the way to becoming the FIA GT1 World Champion. Featuring everything from new Endurance races to muscle and retro cars
Change the Game with Autolog-Autolog is a revolutionary system that connects friends and changes the gameplay experience by allowing you to share virtually every aspect of your racing career.
Customize for Show or Customize to Win!-Unleash your creativity to turn some of the world's most elite high-performance vehicles into fire-breathing weapons. Customize the engine, the body, the suspension, and much, much more.",5,165
Far Cry 4 - PC,-1.0,-1.0,4.2,529,333,68,63,21,42,Ubisoft,Shooter-action-game-genre,0,18,November,2014,Windows 8, Windows 7,DVD-ROM,0,0,"REVOLUTIONARY OPEN WORLD CO-OP: Far Cry 4 allows for a second player to drop in and out at any point, re-imagining the cooperative experience in the true spirit of Far Cry for the next generation.
MASSIVE OPEN WORLD: Discover the most diverse Far Cry world ever created. With terrain spanning from lush forests to the snowcapped Himalayas, the entire world is alive…and deadly.
ABUNDANT NEW WILDLIFE: From leopards, rhinos, black eagles, and vicious honey badgers, as you embark on your hunt for resources, know that something may be hunting you...
NEW WAYS TO GET AROUND: Scout enemy territory from above in the all-new gyrocopter and then plummet back to earth in your wing suit. Climb aboard the back of a six-ton elephant and unleash its raw power on your enemies.
POWERFUL NEW WEAPONS: Choose the right weapon for the job, no matter how insane or unpredictable that job might be. With a diverse arsenal, you’ll be prepared for anything.",5,159
Trainz Simulator 12 [Online Game Code],9.99,20.0,3.6,11,6,0,1,1,1,N3V,Simulation_games,0,9,June,2011,Windows Vista, Windows XP,0,PC,0,0,0,0
Carrier Command: Gaea Mission - PC,8.74,0.0,4.3,18,9,4,1,1,0,Rising Star,Military-and-espionage-action-game-genre,0,0,0,0,Windows Vista, Windows XP,DVD-ROM,PC,0,"By Rising Star Games
Featuring deep Gaea Mission campaigns, free roaming modes, unique game mechanics and intense strategy gameplay.
Refresh the RTS genre with a bold new take on the classic franchise.",3,32
"500,000 Games",23.97,0.0,3.6,21,7,5,3,3,1,Viva Media,Board-game-genre,0,0,0,0,0,0,0,PC,0,"This refurbished product is tested and certified to work properly. The product will have minor blemishes and/or light scratches. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The product ships with all relevant accessories, and may arrive in a generic box.",1,44
UberSoldier - PC,-1.0,-1.0,3.7,20,9,2,2,2,2,CDV Software,Shooter Action Games,0,0,0,0,Windows XP, Windows 2000,CD-ROM,Pc,0,"Play a resurrected German (No Suggestions) with paranormal powers
First-person shooter that supplies plenty of visceral carnage
Fight against cunning Nazi soldiers with hair-trigger reflexes
Stop bullets in mid-air with your paranormal UberSoldier powers
Use authentic WWII weapons, even including a U-boat's torpedoes and AA guns",5,46
